"Host","p.interaction"
"Rousettus_leschenaultii",0.573683875332852
"Rousettus_aegyptiacus",0.572607177956557
"Eidolon_helvum",0.547487166282579
"Artibeus_lituratus",0.542914334193236
"Carollia_perspicillata",0.500305585867112
"Artibeus_jamaicensis",0.462623161477228
"Micropteropus_pusillus",0.431552933200342
"Eonycteris_spelaea",0.426942786181385
"Scotophilus_kuhlii",0.425955209972986
"Cynopterus_sphinx",0.425159505179728
"Rhinolophus_ferrumequinum",0.422573400494701
"Miniopterus_schreibersii",0.414919646666481
"Molossus_rufus",0.413095718190463
"Desmodus_rotundus",0.409990296024905
"Pteropus_alecto",0.409686990928243
"Glossophaga_soricina",0.409566652591426
"Sturnira_lilium",0.405457472673942
"Epomops_franqueti",0.402689692614647
"Artibeus_phaeotis",0.40252943932682
"Phyllostomus_hastatus",0.393663840842401
"Epomophorus_gambianus",0.381691728921836
"Pipistrellus_pipistrellus",0.376207835532146
"Pteropus_giganteus",0.370123555540551
"Myotis_lucifugus",0.366857415507568
"Eptesicus_fuscus",0.365600571770728
"Myotis_nigricans",0.364870065311492
"Pteronotus_parnellii",0.36399320616374
"Cynopterus_brachyotis",0.363950763432354
"Myotis_daubentonii",0.363515169363533
"Tadarida_brasiliensis",0.35785242210417
"Rhinolophus_affinis",0.354685027850619
"Hipposideros_armiger",0.351150276830333
"Myotis_septentrionalis",0.349814789740083
"Hipposideros_caffer",0.348949834996519
"Rhinolophus_sinicus",0.340683139742762
"Uroderma_bilobatum",0.329249254835337
"Rousettus_amplexicaudatus",0.326108762774501
"Eptesicus_serotinus",0.309216245618575
"Murina_leucogaster",0.307734992925569
"Rhinolophus_pusillus",0.307450214369665
"Hypsignathus_monstrosus",0.304321757383702
"Pteropus_poliocephalus",0.304111959149595
"Pipistrellus_abramus",0.301537876297415
"Pteropus_scapulatus",0.298807803246513
"Carollia_brevicauda",0.296512350945396
"Pteronotus_davyi",0.296321319797512
"Molossus_molossus",0.296256812144681
"Myotis_ricketti",0.294517255576203
"Hipposideros_pomona",0.294328925976759
"Myotis_keenii",0.294003558629517
"Chaerephon_pumilus",0.293555702082832
"Nycteris_gambiensis",0.293547200509485
"Rhinolophus_euryale",0.293287548373097
"Pipistrellus_kuhlii",0.292656854357924
"Taphozous_perforatus",0.292058986752066
"Rhinolophus_eloquens",0.280663754103164
"Rhinolophus_rex",0.278574778596274
"Rhinolophus_clivosus",0.27612178152561
"Pipistrellus_subflavus",0.242578184997712
"Epomophorus_labiatus",0.241921944872423
"Myotis_velifer",0.241595502701553
"Lasiurus_cinereus",0.241579328365108
"Scotophilus_dinganii",0.24152383933243
