"","host_species","betacov","pred"
"254","Sturnira erythromos",0,0.0757081328309455
"255","Sturnira lilium",0,0.148826485756476
"256","Sturnira ludovici",0,0.151552948209176
"257","Sturnira tildae",0,0.0649905646860473
"258","Syconycteris australis",0,0.172122065173827
"259","Tadarida brasiliensis",0,0.0299243656508309
"260","Tadarida teniotis",1,0.494783456203063
"261","Taphozous melanopogon",0,0.352808696586938
"262","Taphozous perforatus",1,0.518887902172639
"263","Taphozous theobaldi",0,0.350063342435959
"264","Triaenops persicus",1,0.308883936163191
"265","Tylonycteris pachypus",1,0.340324221952416
"266","Tylonycteris robustula",0,0.417521733096834
"267","Uroderma bilobatum",0,0.0917141588434917
"268","Vampyrodes caraccioli",0,0.085274548313332
"269","Vespadelus baverstocki",0,0.0594467356749398
"270","Vespadelus pumilus",0,0.0263337940857817
"271","Vespadelus regulus",0,0.102738579856904
"272","Vespertilio murinus",1,0.382410382494211
"273","Vespertilio sinensis",1,0.396372854313993
"274","Emballonura alecto",0,0.346098601595786
"275","Haplonycteris fischeri",0,0.39296060801122
"276","Miniopterus tristis",0,0.211559421862458
"277","Myotis chinensis",0,0.45482773761378
"278","Myotis fimbriatus",0,0.271356209646363
"279","Nycteris hispida",0,0.443995008622877
"280","Pipistrellus javanicus",0,0.345113452731028
"281","Rhinolophus arcuatus",0,0.350540378968477
"282","Rhinolophus rufus",0,0.161477947269234
"283","Acerodon humilis",0,0.130451710360071
"284","Acerodon jubatus",0,0.32297968102693
"285","Acerodon leucotis",0,0.276964928900225
"286","Acerodon mackloti",0,0.233556740119753
"287","Aethalops aequalis",0,0.240469404084437
"288","Aethalops alecto",0,0.398319675741098
"289","Alionycteris paucidentata",0,0.206188277492684
"290","Ametrida centurio",0,0.0774661765786433
"291","Amorphochilus schnablii",0,0.00798330321799309
"292","Anoura cultrata",0,0.025772057517546
"293","Anoura latidens",0,0.0381597222313236
"294","Anoura luismanueli",0,0.0243816804639788
"295","Anthops ornatus",0,0.0193143873272665
"296","Aproteles bulmerae",0,0.0732950024769498
"297","Ardops nichollsi",0,0.100527506013943
"298","Arielulus aureocollaris",0,0.330222132711547
"299","Arielulus circumdatus",0,0.381681824963543
"300","Arielulus cuprosus",0,0.0879812050720106
"301","Arielulus societatis",0,0.178901354259161
"302","Arielulus torquatus",0,0.182069946349386
"303","Ariteus flavescens",0,0.0427130788301688
"304","Artibeus amplus",0,0.0519126224991367
"305","Artibeus anderseni",0,0.0322405221885431
"306","Artibeus aztecus",0,0.140763960844848
"307","Artibeus concolor",0,0.061276352362913
"308","Artibeus fraterculus",0,0.0305524340010114
"309","Artibeus glaucus",0,0.05109001027805
"310","Artibeus gnomus",0,0.0703956795569691
"311","Artibeus hirsutus",0,0.130335909774098
"312","Artibeus incomitatus",0,0.0257836124217431
"313","Artibeus inopinatus",0,0.0545017329306453
"314","Artibeus watsoni",0,0.0770635730792666
"315","Asellia patrizii",0,0.153659595415706
"316","Asellia tridens",0,0.497017166276188
"317","Aselliscus tricuspidatus",0,0.0779664087583851
"318","Balantiopteryx infusca",0,0.00949156010539359
"319","Balantiopteryx io",0,0.0293786086163261
"320","Balantiopteryx plicata",0,0.0601674484726068
"321","Balionycteris maculata",0,0.417758591080554
"322","Barbastella leucomelas",0,0.216093193477192
"323","Bauerus dubiaquercus",0,0.04515637084282
"324","Brachyphylla cavernarum",0,0.102280173067188
"325","Brachyphylla nana",0,0.0871769387965713
"326","Carollia castanea",0,0.0721448799474823
"327","Carollia colombiana",0,0.0353458883084507
"328","Casinycteris argynnis",0,0.305827456933268
"329","Centronycteris centralis",0,0.0245453981271641
"330","Centronycteris maximiliani",0,0.0309006231587356
"331","Centurio senex",0,0.148761557544629
"332","Chaerephon aloysiisabaudiae",0,0.280564637503471
"333","Chaerephon ansorgei",0,0.127175077147359
"334","Chaerephon bemmeleni",0,0.321357158709965
"335","Chaerephon bivittatus",0,0.198617081284787
"336","Chaerephon bregullae",0,0.003264225758954
"337","Chaerephon chapini",0,0.131517609082071
"338","Chaerephon gallagheri",0,0.0644409682161218
"339","Chaerephon jobensis",0,0.132241134546516
"340","Chaerephon johorensis",0,0.194564531319374
"341","Chaerephon leucogaster",0,0.36376560873781
"342","Chaerephon major",0,0.463900089858244
"343","Chaerephon nigeriae",0,0.306509926429873
"344","Chaerephon russatus",0,0.301640856378533
"345","Chaerephon shortridgei",0,0.0925535146023987
"346","Chaerephon solomonis",0,0.0176360941464895
"347","Chaerephon tomensis",0,0.116036169879079
"348","Chalinolobus dwyeri",0,0.0232402891652821
"349","Chalinolobus neocaledonicus",0,0.0142615752850166
"350","Chalinolobus nigrogriseus",0,0.0843128266306599
"351","Chalinolobus picatus",0,0.0245974410270911
"352","Chalinolobus tuberculatus",0,0.0175348230988884
"353","Cheiromeles parvidens",0,0.144783937230955
"354","Cheiromeles torquatus",0,0.295623248746426
"355","Chilonatalus micropus",0,0.0278642998709752
"356","Chilonatalus tumidifrons",0,0.0279828917109757
"357","Chiroderma doriae",0,0.101935733521828
"358","Chiroderma improvisum",0,0.11267074054407
"359","Chiroderma salvini",0,0.148067590111404
"360","Chiroderma trinitatum",0,0.0617119218196934
"361","Chiroderma villosum",0,0.0948019574866917
"362","Chironax melanocephalus",0,0.426750749347012
"363","Choeroniscus godmani",0,0.0730303230331141
"364","Choeroniscus minor",0,0.0226794258098505
"365","Choeroniscus periosus",0,0.0128325394521743
"366","Choeronycteris mexicana",0,0.0651292617711486
"367","Cistugo lesueuri",0,0.064435493142276
"368","Cistugo seabrae",0,0.0928526798282654
"369","Cloeotis percivali",0,0.0842069189655179
"370","Coelops frithii",0,0.322164881985642
"371","Coelops robinsoni",0,0.221930564951875
"372","Coleura afra",0,0.494868054981747
"373","Coleura seychellensis",0,0.069895882724401
"374","Cormura brevirostris",0,0.0232422117239842
"375","Corynorhinus mexicanus",0,0.0303587055582188
"376","Corynorhinus rafinesquii",0,0.0250302685529791
"377","Craseonycteris thonglongyai",0,0.307882422008645
"378","Cynomops greenhalli",0,0.0243952317404408
"379","Cynomops mexicanus",0,0.0433990937090162
"380","Cynomops paranus",0,0.0216919902629113
"381","Cynopterus luzoniensis",0,0.204507903549236
"382","Cynopterus minutus",0,0.401870415243569
"383","Cynopterus nusatenggara",0,0.219435648597914
"384","Cynopterus titthaecheilus",0,0.400736937372145
"385","Cyttarops alecto",0,0.0174103075380122
"386","Diclidurus ingens",0,0.0165183609341282
"387","Diclidurus isabellus",0,0.0165031917848329
"388","Diclidurus scutatus",0,0.0158071976131152
"389","Dobsonia beauforti",0,0.147429996478732
"390","Dobsonia chapmani",0,0.150216314847837
"391","Dobsonia crenulata",0,0.189048152874682
"392","Dobsonia emersa",0,0.10176190222322
"393","Dobsonia exoleta",0,0.226086242750456
"394","Dobsonia inermis",0,0.0686748223637076
"395","Dobsonia magna",0,0.150679408020775
"396","Dobsonia minor",0,0.193395463576632
"397","Dobsonia pannietensis",0,0.0647271138121088
"398","Dobsonia peronii",0,0.242591703394574
"399","Dobsonia praedatrix",0,0.0723719940240127
"400","Dobsonia viridis",0,0.231896767380503
"401","Dyacopterus brooksi",0,0.323375310893366
"402","Ectophylla alba",0,0.0642034597430056
"403","Emballonura atrata",0,0.0731464761829474
